video ID,uploader,age,category,length,views,rate,ratings,comments,num related,ap,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29
FM0jPIbc24s,amazona28,1011,People & Blogs,39,410,0,0,0,20,0,MhwFCCBPeAw,e6NygqMACFw,KiYbIEiq0Es,RY_pwphbbYc,RL3HaEyQNVE,WUewjOoK-kM,9vyUsnI79aI,-cu2wqTi_Ow,incqSjE1_24,HQ07XtAot4g,D0HlyBjVLy8,65QG0sis4E0,cFtSySwWKfI,RaMWS1WnHGM,QDvbv2OFvTo,Jb2HRiKU5eo,vBOE_MMh_OY,H1iZbhviKj4,XCb0qfJUZ2w,2v_e7mCXu9c
iKoAoczs_WY,luckyprettyeyes,1252,People & Blogs,408,604,3.65,20,18,0,18.8,,,,,,,,,,,,,,,,,,,,
iqONTdpOdzc,Cidolem,1252,People & Blogs,83,275,1.8,10,0,0,4,,,,,,,,,,,,,,,,,,,,
4RwMtxREKUA,TarotLadyLissa,1252,People & Blogs,467,191,4.93,15,13,20,13.8,mBwsparIPI0,TL4__gDaTz0,RkpsNw3oM0Q,RNhC2xqccws,jTNlpHF81Ms,vvFY3CjCRIk,8xBqWBldI0U,drynYQBI1UE,iKoAoczs_WY,xqsqiCdFqjs,99bObMkr8P4,ejfry4qttZ8,QAiBaTMeypk,FQw7rXDWe68,62CJhC7NwNM,gdFDNlzsruU,0oQHDbML7Hk,YLssVm3ZmP0,a8c6b4qfHOk,-M8SFPEEG-Q
WFHIJey_6cU,ilmfao,1258,People & Blogs,167,53,5,1,0,20,0.4,NXAlh4LyWyM,TuC2Ya-27kI,K9poGqR1zGY,mip6HEbmVn0,AxuO1Iu9k14,JDULqdFxC5U,kNw4XC3SFDk,E2UymXPNgIk,RjRxLDN40h0,z_B8u8qAHD0,EYtXA_Ip7Qw,EccILlE7z8M,BSUreW0xMek,GsmV5JwJE4I,65F9L7wE_Eg,LBWvuhKUKMs,ZknUuoDsX0A,Q0CVHubquwg,gvfhjhA1vOg,803fVf79-n0
8XXZokqRmss,gegenfotzen,929,People & Blogs,210,1953,5,1,2,0,1.6,,,,,,,,,,,,,,,,,,,,
0lNRIhhg7gk,OthmaneTV,1255,People & Blogs,251,3125,4.17,30,44,20,38.4,GHk0VJ3OUog,Z8jxQgBPoG8,bFA7vnrOxvI,jRE9YFW1SpQ,6LA27UeocIw,vHEWnFA_bLE,UOWjjMm4F3k,FQgAw9fh1jw,5OdUeT6hylY,fnOrQAVYhkg,uPsUba6e_Ys,iGWqXBDmPJE,qiCJ5I0AYEU,CwLLprAwzhk,DXUMjB1nsyU,-DSlatrwcA0,2sp6EKdfXBM,on00R0C0C3I,eNhyzUMU9aY,4brlr8qnJPw
bjlw43R0k34,erahoneybee,1230,People & Blogs,301,626,4.55,22,44,20,35.2,fvejj2L6Gog,H62tJWQLqO4,FJZyoHFJFSU,gp2gKWBLR5s,HP0yVudjSaY,dZ5yCEijgvk,XsA5HOm51BE,wpmkacHTn14,iwSan4M7h0M,90ASY4M522Q,gRe_mhtcR0k,ItvVgUiQzbs,gl-q2fcIp0Q,8pYwEKu9XNw,ERQy9HaSrLw,1_OFrOCz5y4,qWe0yD_u8S0,iowWTGvW-ZY,fDurhfQ2epE,K6KnBZV-6-o
-PfavjUxU9o,RIPFILMS,1231,People & Blogs,641,1145,4.6,35,54,20,46.4,bqqxhELUSTk,M1R2UFBh078,6s6CWBZe-cw,nGnbAHYBmCw,DBpqg_k2Sys,_Hgouf5Ic_4,dZ5yCEijgvk,IjiWnOmPHKc,WEyXwyJHpTg,NSVMcrwGpi4,U6i3DOL_qxg,REyex2H7uMg,JiPzrOV75tc,ASSOPyrYCGA,cNOg6_X_gW8,VZjRtkvBXW0,n6OrrdDCsmQ,nIXjtRBHlzQ,yjCg6vKCaQ0,gl-q2fcIp0Q
lyqaOoSNsuk,erahoneybee,1245,People & Blogs,183,1000,4.91,11,19,0,15.8,,,,,,,,,,,,,,,,,,,,
_Hgouf5Ic_4,RIPFILMS,1230,People & Blogs,257,561,4.97,29,29,0,29,,,,,,,,,,,,,,,,,,,,
fB_kQiaxWCM,AmLyDe87,1253,People & Blogs,235,44,4.6,5,3,0,3.8,,,,,,,,,,,,,,,,,,,,
hxDsn5YU4hg,Aceswolf,1250,People & Blogs,403,82,4.95,19,23,0,21.4,,,,,,,,,,,,,,,,,,,,
KDhjCSQKf1w,erahoneybee,1201,People & Blogs,153,122,5,9,7,0,7.8,,,,,,,,,,,,,,,,,,,,
GiqmY4tRgLI,theresident,814,People & Blogs,96,32791,4.16,347,468,0,419.6,,,,,,,,,,,,,,,,,,,,
3DBzz9XK_dE,hockeyfrk777,1219,People & Blogs,39,65,5,1,3,0,2.2,,,,,,,,,,,,,,,,,,,,
PbLFuCEBLQw,cpdudecp,1245,People & Blogs,137,481,4.2,5,14,20,10.4,FtugsHFhhM8,YpnNhlCHFE4,AyZ4s-VMOEk,OrKV5_ZYHh4,I6QIl9-DqFY,OFuZAyTlTzY,P5sNK2UK0LY,qI8XnKKRJfo,56N5X_-Jwks,LjjfI7jPQEA,t7MlRIgimjw,1DMh_1Hpzqo,aPz7bXhxtEU,8p2QnRk8b0E,UTSK7baTzhc,sFs__UZ39aE,2uydQRSJ9w4,1INlBCJZqBU,vBjjkU1VaI0,2NbGadQzszU
r4_u2AY5uv0,BillboardMagazine,1143,People & Blogs,318,4617,4.4,15,9,20,11.4,9146zw07OPw,z69vr3KmTFI,8kacCzlTcU8,VXujSSr0-ig,71hpKR4Yz4w,I9Prm5_gNaY,BmP4Lp8Tmvk,hwyRIBNYQzg,EpchwaHJSdA,G6N2ZZG5Bhk,jPzeQjEoda4,C1vIPC94QeU,SzdJQD5krQw,3-3i1FHsOBQ,V7cuygRazmI,M7yiKvP6Mqc,gq_vrbT29RI,fqcdxWb-fl0,9D1A1qUHJ2Q,kIf2Ndrc0hk
QQSeHPOLeuo,jerryleelewisfan42,1244,People & Blogs,162,602,4.94,16,25,20,21.4,Bb1mip5-8nI,xezMqZc2yck,EJOz5zcNRjk,_8nFUlLxIT8,MJ-Rh8PrO8A,8yRdDnrB5kM,HCkBdi5HLPk,UbZ7tiBo_cA,ygfUPZ9d-WY,mUmS3UqByWI,xP2828HEuaI,rI3myDZrX6E,KjBDVrv_NuI,QhAGfp4DIbY,fwb0cnh4x1Y,TLC2KuXgKNQ,kApNAUbflhA,0DCEx8eRJWY,Kn0OlxWldLU,ROMewi9YiPQ
rla1LoKVQIA,randomcreatureface,944,People & Blogs,278,1631,5,13,7,20,9.4,SwZNQ5GMEas,-6MimuDKcYw,hEPJ9PxVXIM,SbFLiylX6n0,sRAXZ6nbBng,er6uPx0oEXU,tkYFeDqjXE0,Q0qM10epRwE,E8QLclO3G1E,XdDziPtpXxY,QiEDNc892Zk,P7LxusvkgoI,YjFEpnl9Bxw,QNXsGghQSow,m8CvrGg8XSI,vYlhBb1YBTw,MlyWCqmk4pw,9Q0W4zHy5mE,mi4ZJhmdtzI,zCdZ5ZHySmo
1u0_wLw8jec,tvbox21,1257,People & Blogs,546,22666,4.77,22,3,20,10.6,4xkHG9McgE4,Q0qe93wRFnw,xs5ByohEVVk,utS1qcriFVY,VW_PWesjEGk,m1IZAvqSS8E,W3XRrKAOafc,x-Q0eBfFEuk,N6iPRsWnM9M,HeBfEeOC0sE,g7yS7rVeCU4,pCJw9X3kyzg,6VrBlelBL2c,Y7BR3tbcWc0,wOhgf9VRD0g,ha-orvjqC4w,GrWfVSOLgOI,M944KE1gN30,hHY5QU_dAco,BSRS7Wue69Y
VW_PWesjEGk,tvbox21,1257,People & Blogs,602,14899,4.58,19,2,20,8.8,4xkHG9McgE4,Q0qe93wRFnw,xs5ByohEVVk,1u0_wLw8jec,utS1qcriFVY,m1IZAvqSS8E,W3XRrKAOafc,x-Q0eBfFEuk,N6iPRsWnM9M,HeBfEeOC0sE,g7yS7rVeCU4,pCJw9X3kyzg,6VrBlelBL2c,Y7BR3tbcWc0,wOhgf9VRD0g,ha-orvjqC4w,GrWfVSOLgOI,M944KE1gN30,hHY5QU_dAco,BSRS7Wue69Y
6VrBlelBL2c,tvbox21,1257,People & Blogs,613,13171,4.52,21,2,20,9.6,4xkHG9McgE4,Q0qe93wRFnw,xs5ByohEVVk,1u0_wLw8jec,utS1qcriFVY,VW_PWesjEGk,m1IZAvqSS8E,W3XRrKAOafc,x-Q0eBfFEuk,N6iPRsWnM9M,HeBfEeOC0sE,g7yS7rVeCU4,pCJw9X3kyzg,Y7BR3tbcWc0,wOhgf9VRD0g,ha-orvjqC4w,GrWfVSOLgOI,M944KE1gN30,hHY5QU_dAco,BSRS7Wue69Y
Y7BR3tbcWc0,tvbox21,1257,People & Blogs,609,15828,4.64,22,3,20,10.6,4xkHG9McgE4,Q0qe93wRFnw,xs5ByohEVVk,1u0_wLw8jec,utS1qcriFVY,VW_PWesjEGk,m1IZAvqSS8E,W3XRrKAOafc,x-Q0eBfFEuk,N6iPRsWnM9M,HeBfEeOC0sE,g7yS7rVeCU4,pCJw9X3kyzg,6VrBlelBL2c,wOhgf9VRD0g,ha-orvjqC4w,GrWfVSOLgOI,M944KE1gN30,hHY5QU_dAco,BSRS7Wue69Y
UdoRxwaOCMs,Tube20790,1236,People & Blogs,222,133,0,0,0,20,0,zWXumxyEfcA,6TSFfiVJpEM,hsuvCZvE3pE,itG81hLsVOw,eabeiHAConk,d9A45JyKE2Q,2ayD4sfSm2Y,lc3WE21lRdM,ZpOFb7MK9IA,n4XCGeckA-E,O9f9VENX0k4,LGM5GkINMMI,_YROCvxz5rY,vMqSSNWdljs,CogeTHTUu8o,BYWedRaybqo,E0ZIVw36ZUg,vfNeSQUMtUE,octYNhqaT-Y,wnXJ-3sqiqg
krVLTmHCd4M,jblovestories,1141,People & Blogs,72,2047,3,2,2,20,2,H0vcPGRerDE,H4tPz_q3emk,r1pJak9JngA,q5Mi3xjMIyw,svC6ACeJHjI,ctOhfv2fcyM,oh_yUUepgvY,yfBbzRUQRXc,t1PevHzzsCY,fCyyIEb_bnA,tlY33KKL_cE,U_lGwys_AbU,rMt-ceiULtI,YhRJsRS7fIM,0vYdPARjD4s,veGbtQfE7Ow,5WAfhNrAZNQ,ag42w2eFkIg,mtIahrWtmMA,vUWbXAYkac8
sL30gE8-Aag,WWEOfficialPPVs,1257,People & Blogs,402,249,5,2,2,20,2,hg_DrYbMa8E,vcEmnTAtGUo,oeiIQCuVRng,ekE5jdVZ8Bk,n_0wSNG09fs,lB4_fl8yBhk,IbNM-7wVdXY,O5RVH3G3m4Q,ZT4qxeIUlLo,_RgSHbfBFj4,Fj3A7YxDVBE,Cj1TYLSvD9E,8hjTyJg9mek,6Hor1Quyjmw,2I0iG1N4tnk,5PqzbGXmE-U,NaYkEfHu6RI,TYQp3nlH_fE,P3adKbUdqTk,OEN0nrz5QGo
66tD7lcQrA0,cobadin96,1258,People & Blogs,248,87,5,1,2,20,1.6,aLIenhRRmXo,6d9NailTJCY,4QJZrrMg4rw,naSxsh3IjKE,dOq6FQcLqMo,Z6azUFhowWk,-6LZIjuHPYQ,YbCltNe__8w,1XR_MdhVN5E,kTRTbz4lD44,TyqESlNg_vM,S4Jr5KZHxL0,M6SUtANsukU,zfbXds67vHU,rdqGh9vE4tk,A6Ge3wGc2G4,uvmGyXHkIWI,MIBxgCRkBeA,8pH6G1SLuAc,V5YFbu-gJmg
hg_DrYbMa8E,WWEOfficialPPVs,1257,People & Blogs,484,106,0,0,0,20,0,sL30gE8-Aag,vcEmnTAtGUo,oeiIQCuVRng,ekE5jdVZ8Bk,n_0wSNG09fs,_RgSHbfBFj4,8hjTyJg9mek,ZT4qxeIUlLo,NaYkEfHu6RI,5PqzbGXmE-U,6Hor1Quyjmw,26MKZoxwyuo,9NMSj_Kt1gw,2I0iG1N4tnk,nUXnaguHHAQ,lB4_fl8yBhk,TYQp3nlH_fE,P3adKbUdqTk,Fj3A7YxDVBE,OEN0nrz5QGo
jz-Y5ci6ElY,Nh3uploader92,1257,People & Blogs,85,10289,5,16,8,20,11.2,NDU6nrm7sks,2qgLKELcy7I,kLwO1TPCiI0,CRYmD7fBqAk,R414klcYzug,V_GpZMjgzak,O-jFbzW9ZZA,eSXt7rJ_CkQ,PaMVmbPrcYg,c0WCFSSxp8I,zwwjh1-sfqM,gcTLa52GMGo,DQTSfdDt1ak,-WFSVT7FC2A,WtZsigEKUWY,yV570dHxs7w,wX7MyI56bYI,sepESWoSkz4,IVk7J7BbT1k,AVZHPGCZpDA
EgeMvvYWxwQ,Nh3uploader92,1252,People & Blogs,124,9857,5,8,0,20,3.2,gkIwiIt8jhs,HX9x-29sHD4,PxEdo-_s5Ms,HmTQUCtYUQY,eEPkClmyXic,fyMGdKg5in4,qxNmtU74LIE,R8a1tbrXOpA,nHU5mAc1jo4,0PsDZzkWub8,7PkrIx1j04E,CyZK4YXIi0U,nhe2FN-g_sQ,nEdembZZ_zY,H_j1EGq30TE,b1Jy4CldW6E,gkc246Z50zE,Vf8HEA9FOa0,bsH0p4jz9DA,wPOJAyjaIrc
I-ycBwhdGnM,Nh3uploader92,1257,People & Blogs,30,9287,4.93,14,7,20,9.8,fm7BlcB0q1g,DQTSfdDt1ak,NnzupEk-qbI,pnoZIoNOfDc,2qgLKELcy7I,kLwO1TPCiI0,eSXt7rJ_CkQ,CRYmD7fBqAk,O-jFbzW9ZZA,gcTLa52GMGo,R414klcYzug,V_GpZMjgzak,WtZsigEKUWY,Ia5wRz6IlRA,DKahrXrNmMc,PaMVmbPrcYg,yV570dHxs7w,wX7MyI56bYI,IVk7J7BbT1k,AVZHPGCZpDA
bsH0p4jz9DA,Nh3uploader92,1254,People & Blogs,21,5610,5,3,0,20,1.2,DjUlCN5ZbfA,ryTkfYJrpCg,XoPMKVR0HSA,f0JZKrDsGiQ,6WAJlPoJh5Q,CyZK4YXIi0U,wPOJAyjaIrc,QfTEic4yyrU,Ur9eL2QIzzo,v_pvhB6_fDw,Vf8HEA9FOa0,x_pfcDxowr0,HudAK3rQb0o,R2Ps-bVkSeY,HX9x-29sHD4,7DjVqJ57L9w,gkIwiIt8jhs,nhe2FN-g_sQ,4bTQVSGCDlc,PYiVCa6T8yk
TIgP6rlrTFs,FatedToLoveYouFans,1251,People & Blogs,431,24521,5,13,3,20,7,ZV_aJn_I2aU,FLydHjNBFZk,mDGtvFYWNHE,chdjn6aYsxg,4eWXOeC3Zm4,EpxKqeGd0ao,9CZgZ_WanSU,e3zlAh_UMfA,fMG1pIOQaiE,9O499VikpGU,UZe6UbJdKT4,Y5BAGLfQw5U,FxSwoSWFvdw,dVKUvpxPoq4,WTDHX8OzGgc,-kD_q2CNxgY,UCKGyWlA63c,O8xbOp4YiqE,4iy9NaArl2w,6QDKggH7V4s
AcuI2H3neC4,NarutoY95,1258,People & Blogs,285,210,5,1,0,20,0.4,1wQ4xJtNMng,hupnXSlG7_Y,p6LDRh29RII,_snG301AYOQ,gSAN-dv1iV4,d4gvyiD75n8,hKBKAcXYLX0,AUB_22sFFPY,BYq1Qah5i9U,ghyl-v6Sd_4,f_B2o6CRsBU,Ur4M1rO6kHY,G3sFOZ5HwVU,kCUePVNA7vE,PkH0Sh9UmXc,1eRKwIf1QHQ,anHLsyS67Z0,LAWeUyfm2Ug,s_3uOaiWHCU,1IBV07Pkvr4
XI81xmP7zBw,lovlyre,1257,People & Blogs,216,6369,4.9,39,54,20,48,WpstzdWqy6g,TTM3vZn6ew4,H1ZZ8Gt0feM,crCmj_HIDZ8,UtqFCDyKfDk,xeqIqC_8VAo,oNeflwrGo9Q,jylaapfGk5Q,gTK7bSOHYdc,bR2vGMq68pw,rvDy-tvJRyo,T65BNTvFOE8,LJ02e531K94,okZalRKf9Dg,_4yS3M5NPfY,usIyEL7ut5A,eQXE0doiTEY,kEH8D0r80Lc,YRjpfMHB2IE,s6-rAglhCRc
TTM3vZn6ew4,lovlyre,1256,People & Blogs,352,27185,4.92,174,231,20,208.2,XI81xmP7zBw,WpstzdWqy6g,oNeflwrGo9Q,xeqIqC_8VAo,H1ZZ8Gt0feM,crCmj_HIDZ8,UtqFCDyKfDk,gTK7bSOHYdc,T65BNTvFOE8,jylaapfGk5Q,rvDy-tvJRyo,bR2vGMq68pw,LJ02e531K94,u33iokvFGdA,_ynwuhEzzeg,okZalRKf9Dg,PktUOor4-vU,_4yS3M5NPfY,f8jZyexrJEE,p508cu9yw8g
xeqIqC_8VAo,lovlyre,1257,People & Blogs,91,5127,4.96,28,34,20,31.6,XI81xmP7zBw,WpstzdWqy6g,TTM3vZn6ew4,crCmj_HIDZ8,oNeflwrGo9Q,rvDy-tvJRyo,jylaapfGk5Q,gTK7bSOHYdc,_4yS3M5NPfY,H1ZZ8Gt0feM,bR2vGMq68pw,UtqFCDyKfDk,T65BNTvFOE8,LJ02e531K94,okZalRKf9Dg,usIyEL7ut5A,eQXE0doiTEY,rUmlWIG-4HA,kEH8D0r80Lc,s6-rAglhCRc
oNeflwrGo9Q,lovlyre,1257,People & Blogs,269,3706,4.85,27,14,20,19.2,WpstzdWqy6g,TTM3vZn6ew4,H1ZZ8Gt0feM,xeqIqC_8VAo,XI81xmP7zBw,crCmj_HIDZ8,UtqFCDyKfDk,jylaapfGk5Q,rvDy-tvJRyo,gTK7bSOHYdc,bR2vGMq68pw,LJ02e531K94,T65BNTvFOE8,okZalRKf9Dg,_4yS3M5NPfY,usIyEL7ut5A,eQXE0doiTEY,kEH8D0r80Lc,s6-rAglhCRc,ykAbFG0tmuk
jylaapfGk5Q,lovlyre,1257,People & Blogs,322,6368,4.91,55,54,20,54.4,XI81xmP7zBw,WpstzdWqy6g,TTM3vZn6ew4,xeqIqC_8VAo,oNeflwrGo9Q,crCmj_HIDZ8,rvDy-tvJRyo,gTK7bSOHYdc,H1ZZ8Gt0feM,UtqFCDyKfDk,bR2vGMq68pw,T65BNTvFOE8,LJ02e531K94,okZalRKf9Dg,_4yS3M5NPfY,usIyEL7ut5A,eQXE0doiTEY,kEH8D0r80Lc,rUmlWIG-4HA,s6-rAglhCRc
rvDy-tvJRyo,lovlyre,1257,People & Blogs,61,2511,5,19,14,20,16,TTM3vZn6ew4,WpstzdWqy6g,XI81xmP7zBw,xeqIqC_8VAo,crCmj_HIDZ8,oNeflwrGo9Q,jylaapfGk5Q,gTK7bSOHYdc,H1ZZ8Gt0feM,bR2vGMq68pw,UtqFCDyKfDk,T65BNTvFOE8,LJ02e531K94,okZalRKf9Dg,_4yS3M5NPfY,usIyEL7ut5A,eQXE0doiTEY,rUmlWIG-4HA,kEH8D0r80Lc,s6-rAglhCRc
gTK7bSOHYdc,lovlyre,1257,People & Blogs,67,5393,4.81,43,24,20,31.6,WpstzdWqy6g,TTM3vZn6ew4,H1ZZ8Gt0feM,XI81xmP7zBw,crCmj_HIDZ8,UtqFCDyKfDk,xeqIqC_8VAo,oNeflwrGo9Q,jylaapfGk5Q,bR2vGMq68pw,rvDy-tvJRyo,T65BNTvFOE8,LJ02e531K94,okZalRKf9Dg,_4yS3M5NPfY,usIyEL7ut5A,eQXE0doiTEY,kEH8D0r80Lc,YRjpfMHB2IE,s6-rAglhCRc
crCmj_HIDZ8,lovlyre,1257,People & Blogs,125,7275,4.93,58,48,20,52,XI81xmP7zBw,WpstzdWqy6g,TTM3vZn6ew4,xeqIqC_8VAo,oNeflwrGo9Q,jylaapfGk5Q,rvDy-tvJRyo,gTK7bSOHYdc,H1ZZ8Gt0feM,bR2vGMq68pw,UtqFCDyKfDk,T65BNTvFOE8,LJ02e531K94,okZalRKf9Dg,_4yS3M5NPfY,usIyEL7ut5A,eQXE0doiTEY,kEH8D0r80Lc,YRjpfMHB2IE,s6-rAglhCRc
UtqFCDyKfDk,lovlyre,1257,People & Blogs,382,6224,4.72,43,66,20,56.8,XI81xmP7zBw,WpstzdWqy6g,TTM3vZn6ew4,oNeflwrGo9Q,xeqIqC_8VAo,rvDy-tvJRyo,H1ZZ8Gt0feM,crCmj_HIDZ8,jylaapfGk5Q,gTK7bSOHYdc,bR2vGMq68pw,T65BNTvFOE8,LJ02e531K94,okZalRKf9Dg,_4yS3M5NPfY,usIyEL7ut5A,f8jZyexrJEE,eQXE0doiTEY,kEH8D0r80Lc,rUmlWIG-4HA
bR2vGMq68pw,lovlyre,1257,People & Blogs,194,3983,4.83,23,46,20,36.8,XI81xmP7zBw,WpstzdWqy6g,TTM3vZn6ew4,xeqIqC_8VAo,oNeflwrGo9Q,jylaapfGk5Q,rvDy-tvJRyo,gTK7bSOHYdc,H1ZZ8Gt0feM,crCmj_HIDZ8,UtqFCDyKfDk,T65BNTvFOE8,LJ02e531K94,okZalRKf9Dg,_4yS3M5NPfY,usIyEL7ut5A,f8jZyexrJEE,eQXE0doiTEY,kEH8D0r80Lc,rUmlWIG-4HA
LJ02e531K94,lovlyre,1257,People & Blogs,10,3105,4.8,25,13,20,17.8,WpstzdWqy6g,TTM3vZn6ew4,XI81xmP7zBw,xeqIqC_8VAo,crCmj_HIDZ8,oNeflwrGo9Q,UtqFCDyKfDk,jylaapfGk5Q,rvDy-tvJRyo,gTK7bSOHYdc,H1ZZ8Gt0feM,bR2vGMq68pw,T65BNTvFOE8,okZalRKf9Dg,_4yS3M5NPfY,usIyEL7ut5A,eQXE0doiTEY,kEH8D0r80Lc,YRjpfMHB2IE,s6-rAglhCRc
okZalRKf9Dg,lovlyre,1257,People & Blogs,19,1682,4.89,9,13,20,11.4,WpstzdWqy6g,TTM3vZn6ew4,xeqIqC_8VAo,XI81xmP7zBw,oNeflwrGo9Q,crCmj_HIDZ8,UtqFCDyKfDk,jylaapfGk5Q,rvDy-tvJRyo,gTK7bSOHYdc,H1ZZ8Gt0feM,bR2vGMq68pw,LJ02e531K94,T65BNTvFOE8,_4yS3M5NPfY,usIyEL7ut5A,eQXE0doiTEY,kEH8D0r80Lc,rUmlWIG-4HA,s6-rAglhCRc
_4yS3M5NPfY,lovlyre,1257,People & Blogs,90,7957,4.71,63,57,20,59.4,XI81xmP7zBw,WpstzdWqy6g,TTM3vZn6ew4,oNeflwrGo9Q,H1ZZ8Gt0feM,xeqIqC_8VAo,crCmj_HIDZ8,UtqFCDyKfDk,jylaapfGk5Q,rvDy-tvJRyo,gTK7bSOHYdc,bR2vGMq68pw,T65BNTvFOE8,LJ02e531K94,okZalRKf9Dg,usIyEL7ut5A,f8jZyexrJEE,eQXE0doiTEY,kEH8D0r80Lc,rUmlWIG-4HA
f8jZyexrJEE,2PacsFather,1258,People & Blogs,9,192,3.67,3,2,20,2.4,TTM3vZn6ew4,WpstzdWqy6g,H1ZZ8Gt0feM,oNeflwrGo9Q,XI81xmP7zBw,crCmj_HIDZ8,xeqIqC_8VAo,UtqFCDyKfDk,gTK7bSOHYdc,jylaapfGk5Q,rvDy-tvJRyo,bR2vGMq68pw,T65BNTvFOE8,LJ02e531K94,u33iokvFGdA,okZalRKf9Dg,_ynwuhEzzeg,PktUOor4-vU,_4yS3M5NPfY,p508cu9yw8g
eQXE0doiTEY,lovlyre,1257,People & Blogs,374,7679,4.93,60,82,20,73.2,gchOr5FDuUY,usIyEL7ut5A,XI81xmP7zBw,rUmlWIG-4HA,xeqIqC_8VAo,crCmj_HIDZ8,WpstzdWqy6g,ykAbFG0tmuk,rvDy-tvJRyo,kEH8D0r80Lc,_6SwkSiBhVY,zayPDWMfxVo,TTM3vZn6ew4,cSPn56Luo1s,T65BNTvFOE8,5l_rWA9kZeE,NHI8jF68e6A,oNeflwrGo9Q,YRjpfMHB2IE,0yXFrurQJOg
7I9e6pLSsgY,semisoma1,1046,People & Blogs,128,7333,4.71,34,33,20,33.4,bnSKBaNFbuM,1WoK02qx0Y4,RM8FNjynYjU,OiT8Gq54XLI,gqCISokLzR8,aEnatUvH3I0,oGhqKih_XSE,nUmjIzcW1Jc,lEBHSRegLu8,XkTwWH1hRLY,KxGFqqfGVRc,IENeEy7wNZQ,RT-LckQlTgg,29IA1xBv74o,ngCnvWyz--s,Wuu8vrmC1BQ,CSz0wpyZhIY,AMS7X6ew0Tg,wso83wEI4q0,6z-BaAu2Txo
7CitSWMJVKY,affiliatetip,1198,People & Blogs,142,3611,4.64,11,29,20,21.8,ZZOycT9jwRk,vhS15cs9k1k,089CE-ccsHw,OmGwIaqriDk,a6m4zzp0t9A,1_4KegF_e2Q,Bw-wjDN3kOY,y2htEsRvOLw,brIqLBaBQXg,nf81k2VV6ek,swVeP2-C0Os,dDAiFpQZSDE,AxAIAqM5TVk,zPNtDKLcKbs,ecUecvCr91Y,MTVxwck7vdo,WLxWs3-GcM0,q1U0Yu41tD0,d3QYfVNCiis,lMWjfJEqJk8
MPX5-tbv0vo,z953buzz,1240,People & Blogs,133,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
lg0ZhlDGZkg,palmdalia,1218,People & Blogs,114,255,0,0,2,20,1.2,xhasW6l2N9w,h0Iqto81fHA,LElo8ScLy6Y,ecUecvCr91Y,I1ufqiMAkv8,EBfO3IpBkYE,089CE-ccsHw,d2VMjJOZYVE,PDVUhFfazW0,fYa87xn1My8,wDIPFZs7-hA,fF-xD_2ap48,BfhbEwTzbQw,NsZVb7574uI,4_9Db-CPLoA,bfzqFevrMUQ,KpN6Ss1qr5c,yoAxKilSZQ0,nJ1K74AHG10,XHYm0-5mmSs
ZZOycT9jwRk,monsterhosting,1190,People & Blogs,107,2554,4.2,10,8,20,8.8,yvzM4eOyKe0,7CitSWMJVKY,vhS15cs9k1k,q1U0Yu41tD0,Bw-wjDN3kOY,UCPW1WiKtBg,1_4KegF_e2Q,edQexZVE-gU,ABx61MVNEsQ,z26Z2YHZFiI,d3QYfVNCiis,brIqLBaBQXg,r3QEFZczch0,bENY4I6cSaI,nf81k2VV6ek,R466YBwhu0g,V1XhprR2lZI,_Lb1o2IiEWE,fZ_FEIrdXkA,Bxmd5vyjRks
VzMyX0CZrKo,snavemij,1055,People & Blogs,13,425,5,1,4,20,2.8,Yp1wUodQgqQ,DK3tyk9m9yU,NtpbOTiPbNk,JcvHzxKWhBo,ojlaWTddDvo,fazPiaHvFcg,yrruNuJSYb8,yHlAcASsf6U,RmSEW-5XFsE,QVa0geCGh7Y,2vSFfH3V2XQ,PcLVBRsD5x0,VpMS9pG2B_U,LM_Eqsc3iL4,vCHPo3EA7oE,aY7xiGQ-7iw,dXyxv5gJby0,qM77-2pLyRI,9-OF9JA_ivg,bf56uq5oMMg
VZ7qNblNK-U,rebmem88,1257,People & Blogs,81,131,4.2,5,4,20,4.4,ji5_MqicxSo,R9ya9BXClRw,-F-3E8pyjFo,RcYv5x6gZTA,2ip_8ovuvBw,25tfstdGC-8,j0MGKsx4iPE,1iP7xr6ig-s,Cj-jzlOkgUU,K7O6AWwLyAk,NQ7zeZrAAkc,1R5CcN1zbjA,87oNtbWh3Gc,kmIy7NCSWj0,ioIGX-p7XgE,TQBjO3nLdTQ,Eq6OA3JjqxY,vlOkTGv1PHQ,u6rS-Jz6QAw,o_OAnZiyKMI
87oNtbWh3Gc,jake99776,1257,People & Blogs,194,126,0,0,0,20,0,ji5_MqicxSo,R9ya9BXClRw,RcYv5x6gZTA,-F-3E8pyjFo,2ip_8ovuvBw,25tfstdGC-8,j0MGKsx4iPE,Cj-jzlOkgUU,1iP7xr6ig-s,K7O6AWwLyAk,NQ7zeZrAAkc,1R5CcN1zbjA,kmIy7NCSWj0,Eq6OA3JjqxY,ioIGX-p7XgE,TQBjO3nLdTQ,vlOkTGv1PHQ,VZ7qNblNK-U,u6rS-Jz6QAw,o_OAnZiyKMI
Eq6OA3JjqxY,xxkrzygry90xx,1258,People & Blogs,75,229,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
